Version Number,File Name,NumberRevisions,NumberAuthors,LOC,AGE,CHURN,LOC_TOUCHED,Avg_LOC_Added,MaxLocAdded,Avg_Chg_Set,Max_Chg_Set,numImports,numComments,Buggy
04,external/storm-kafka/src/jvm/storm/kafka/trident/IBatchCoordinator.java,1,1,26,17,26,26,26,26,132,132,1,17,No
04,external/storm-kafka/src/jvm/storm/kafka/trident/IBrokerReader.java,1,1,25,17,25,25,25,25,132,132,0,17,No
04,external/storm-kafka/src/jvm/storm/kafka/trident/MaxMetric.java,1,1,40,17,40,40,40,40,132,132,1,17,No
04,external/storm-kafka/src/jvm/storm/kafka/trident/OpaqueTridentKafkaSpout.java,1,1,59,17,59,59,59,59,132,132,6,17,No
04,external/storm-kafka/src/jvm/storm/kafka/trident/StaticBrokerReader.java,1,1,36,17,36,36,36,36,132,132,0,17,No
04,external/storm-kafka/src/jvm/storm/kafka/trident/TransactionalTridentKafkaSpout.java,1,1,58,17,58,58,58,58,132,132,6,17,No
04,external/storm-kafka/src/jvm/storm/kafka/trident/TridentKafkaConfig.java,1,1,37,17,37,37,37,37,132,132,2,17,No
04,external/storm-kafka/src/jvm/storm/kafka/trident/TridentKafkaEmitter.java,1,1,268,17,268,268,268,268,132,132,24,43,No
04,external/storm-kafka/src/jvm/storm/kafka/trident/TridentKafkaState.java,1,1,99,5,99,99,99,99,60,60,16,17,No
04,external/storm-kafka/src/jvm/storm/kafka/trident/TridentKafkaStateFactory.java,1,1,57,5,57,57,57,57,60,60,8,17,No
04,external/storm-kafka/src/jvm/storm/kafka/trident/TridentKafkaUpdater.java,1,1,31,5,31,31,31,31,60,60,4,17,No
04,external/storm-kafka/src/jvm/storm/kafka/trident/ZkBrokerReader.java,1,1,70,17,70,70,70,70,132,132,5,18,No
04,external/storm-kafka/src/jvm/storm/kafka/trident/mapper/FieldNameBasedTupleToKafkaMapper.java,1,1,41,5,41,41,41,41,60,60,1,17,No
04,external/storm-kafka/src/jvm/storm/kafka/trident/mapper/TridentTupleToKafkaMapper.java,1,1,28,5,28,28,28,28,60,60,3,17,No
04,external/storm-kafka/src/jvm/storm/kafka/trident/selector/DefaultTopicSelector.java,1,1,34,5,34,34,34,34,60,60,1,17,No
04,external/storm-kafka/src/jvm/storm/kafka/trident/selector/KafkaTopicSelector.java,1,1,26,5,26,26,26,26,60,60,2,17,No
04,external/storm-kafka/src/test/storm/kafka/DynamicBrokersReaderTest.java,1,1,172,17,172,172,172,172,132,132,13,21,No
04,external/storm-kafka/src/test/storm/kafka/KafkaErrorTest.java,1,1,56,17,56,56,56,56,132,132,4,21,No
04,external/storm-kafka/src/test/storm/kafka/KafkaTestBroker.java,1,1,92,17,92,92,92,92,132,132,12,21,No
04,external/storm-kafka/src/test/storm/kafka/KafkaUtilsTest.java,7,5,240,32,234,264,34,242,36,132,140,119,No
04,external/storm-kafka/src/test/storm/kafka/StringKeyValueSchemeTest.java,1,1,55,17,55,55,55,55,132,132,6,17,No
04,external/storm-kafka/src/test/storm/kafka/TestUtils.java,2,2,68,19,99,99,49,62,96,132,13,34,No
04,external/storm-kafka/src/test/storm/kafka/TridentKafkaTest.java,2,2,87,14,86,96,45,89,47,60,30,34,No
04,external/storm-kafka/src/test/storm/kafka/TridentKafkaTopology.java,1,1,100,5,100,100,100,100,60,60,16,31,No
04,external/storm-kafka/src/test/storm/kafka/ZkCoordinatorTest.java,1,1,147,17,147,147,147,147,132,132,14,19,No
04,external/storm-kafka/src/test/storm/kafka/bolt/KafkaBoltTest.java,1,1,188,17,188,188,188,188,132,132,27,18,No
04,storm-core/src/jvm/backtype/storm/Config.java,23,7,1311,83,297,1111,16,263,16,132,182,15050,No
04,storm-core/src/jvm/backtype/storm/ConfigValidation.java,4,4,255,71,312,366,78,87,59,132,5,327,No
04,storm-core/src/jvm/backtype/storm/Constants.java,1,1,36,83,1,2,1,1,99,99,2,17,Yes
04,storm-core/src/jvm/backtype/storm/ICredentialsListener.java,1,1,32,26,32,32,32,32,99,99,1,24,Yes
04,storm-core/src/jvm/backtype/storm/ILocalCluster.java,1,1,49,83,2,2,2,2,99,99,11,17,Yes
04,storm-core/src/jvm/backtype/storm/StormSubmitter.java,5,4,335,83,214,338,43,111,48,132,93,597,No
04,storm-core/src/jvm/backtype/storm/drpc/DRPCInvocationsClient.java,1,1,108,83,7,54,7,7,99,99,11,17,Yes
04,storm-core/src/jvm/backtype/storm/drpc/DRPCSpout.java,1,1,253,83,27,92,27,27,99,99,28,20,Yes
04,storm-core/src/jvm/backtype/storm/drpc/ReturnResults.java,1,1,124,83,25,32,25,25,99,99,19,20,Yes
04,storm-core/src/jvm/backtype/storm/generated/AuthorizationException.java,1,1,345,26,345,345,345,345,99,99,15,43,Yes
04,storm-core/src/jvm/backtype/storm/generated/Credentials.java,1,1,390,26,390,390,390,390,99,99,15,46,Yes
04,storm-core/src/jvm/backtype/storm/generated/DistributedRPC.java,1,1,1079,83,96,104,96,96,99,99,15,76,Yes
04,storm-core/src/jvm/backtype/storm/generated/DistributedRPCInvocations.java,1,1,2346,83,300,333,300,300,99,99,15,156,Yes
04,storm-core/src/jvm/backtype/storm/generated/ErrorInfo.java,1,1,626,68,181,186,181,181,132,132,15,56,No
04,storm-core/src/jvm/backtype/storm/generated/Nimbus.java,1,1,16276,83,2676,2881,2676,2676,99,99,15,949,Yes
04,storm-core/src/jvm/backtype/storm/generated/SubmitOptions.java,1,1,453,83,95,97,95,95,99,99,15,59,Yes
04,storm-core/src/jvm/backtype/storm/generated/TopologyInfo.java,1,1,1125,83,188,191,188,188,99,99,15,77,Yes
04,storm-core/src/jvm/backtype/storm/generated/TopologySummary.java,1,1,1102,83,188,191,188,188,99,99,15,76,Yes
04,storm-core/src/jvm/backtype/storm/messaging/IConnection.java,1,1,49,68,10,13,10,10,132,132,1,34,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/Client.java,11,8,353,49,105,393,13,89,25,132,243,518,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/Context.java,1,1,112,34,24,51,24,24,132,132,13,31,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/ControlMessage.java,3,3,70,49,2,10,0,2,82,132,12,84,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/MessageBatch.java,1,1,136,34,-2,12,0,0,132,132,5,47,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/MessageDecoder.java,3,3,135,49,45,152,21,30,82,132,21,147,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/MessageEncoder.java,2,2,43,49,8,8,4,4,58,99,6,34,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/NettyRenameThreadFactory.java,1,1,52,13,52,52,52,52,132,132,4,18,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/SaslMessageToken.java,3,2,99,17,199,260,66,100,41,99,15,148,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/SaslNettyClient.java,4,2,166,17,333,452,83,167,32,99,52,212,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/SaslNettyClientState.java,2,2,31,17,62,62,31,31,58,99,4,34,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/SaslNettyServer.java,3,2,166,17,327,357,111,168,40,99,51,84,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/SaslNettyServerState.java,2,2,31,17,62,62,31,31,58,99,4,34,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/SaslStormClientHandler.java,4,2,157,17,317,437,79,159,32,99,40,131,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/SaslStormServerAuthorizeHandler.java,2,2,83,17,166,166,83,83,58,99,14,66,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/SaslStormServerHandler.java,4,2,156,17,313,433,78,159,32,99,40,147,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/SaslUtils.java,5,2,71,17,150,190,30,74,26,99,31,155,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/Server.java,7,6,251,49,124,271,21,67,37,132,157,289,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/StormClientErrorHandler.java,1,1,41,11,41,41,41,41,132,132,4,18,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/StormClientPipelineFactory.java,4,3,52,49,14,46,3,10,64,132,15,90,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/StormServerHandler.java,2,2,66,49,1,19,0,1,115,132,20,34,No
04,storm-core/src/jvm/backtype/storm/messaging/netty/StormServerPipelineFactory.java,3,2,58,49,14,60,5,12,41,99,13,72,No
04,storm-core/src/jvm/backtype/storm/metric/api/rpc/AssignableShellMetric.java,1,1,30,7,30,30,30,30,132,132,1,17,No
04,storm-core/src/jvm/backtype/storm/metric/api/rpc/CombinedShellMetric.java,1,1,31,7,31,31,31,31,132,132,2,17,No
04,storm-core/src/jvm/backtype/storm/metric/api/rpc/CountShellMetric.java,1,1,38,7,38,38,38,38,132,132,1,23,No
04,storm-core/src/jvm/backtype/storm/metric/api/rpc/IShellMetric.java,1,1,31,7,31,31,31,31,132,132,1,24,No
04,storm-core/src/jvm/backtype/storm/metric/api/rpc/ReducedShellMetric.java,1,1,32,7,32,32,32,32,132,132,2,17,No
04,storm-core/src/jvm/backtype/storm/multilang/BoltMsg.java,1,1,80,43,80,80,80,80,132,132,1,29,No
04,storm-core/src/jvm/backtype/storm/multilang/ISerializer.java,1,1,82,44,82,82,82,82,132,132,7,56,No
04,storm-core/src/jvm/backtype/storm/multilang/JsonSerializer.java,6,5,197,47,196,228,32,194,26,132,92,120,No
04,storm-core/src/jvm/backtype/storm/multilang/NoOutputException.java,1,1,40,44,40,40,40,40,132,132,0,21,No
04,storm-core/src/jvm/backtype/storm/multilang/ShellMsg.java,5,5,174,46,254,254,50,168,42,132,10,155,No
04,storm-core/src/jvm/backtype/storm/multilang/SpoutMsg.java,1,1,51,44,51,51,51,51,132,132,0,29,No
04,storm-core/src/jvm/backtype/storm/scheduler/Cluster.java,1,1,448,83,13,13,13,13,99,99,7,129,Yes
04,storm-core/src/jvm/backtype/storm/scheduler/multitenant/DefaultPool.java,1,1,219,26,219,219,219,219,99,99,11,23,Yes
04,storm-core/src/jvm/backtype/storm/scheduler/multitenant/FreePool.java,1,1,125,26,125,125,125,125,99,99,9,22,Yes
04,storm-core/src/jvm/backtype/storm/scheduler/multitenant/IsolatedPool.java,1,1,346,26,346,346,346,346,99,99,15,43,Yes
04,storm-core/src/jvm/backtype/storm/scheduler/multitenant/MultitenantScheduler.java,1,1,98,26,98,98,98,98,99,99,10,18,Yes
04,storm-core/src/jvm/backtype/storm/scheduler/multitenant/Node.java,2,2,343,26,343,358,171,343,50,99,28,100,No
04,storm-core/src/jvm/backtype/storm/scheduler/multitenant/NodePool.java,1,1,296,26,296,296,296,296,99,99,17,79,Yes
04,storm-core/src/jvm/backtype/storm/security/INimbusCredentialPlugin.java,4,3,45,19,135,142,33,47,28,99,7,136,No
04,storm-core/src/jvm/backtype/storm/security/auth/AuthUtils.java,6,4,270,83,267,328,45,186,21,99,106,448,No
04,storm-core/src/jvm/backtype/storm/security/auth/DefaultHttpCredentialsPlugin.java,2,2,87,26,94,95,47,87,50,99,18,68,No
04,storm-core/src/jvm/backtype/storm/security/auth/DefaultPrincipalToLocal.java,1,1,43,26,43,43,43,43,99,99,2,30,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/IAutoCredentials.java,1,1,55,26,55,55,55,55,99,99,2,36,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/ICredentialsRenewer.java,3,3,41,26,43,45,14,41,37,99,6,87,No
04,storm-core/src/jvm/backtype/storm/security/auth/IGroupMappingServiceProvider.java,4,3,45,21,126,150,34,54,28,99,12,121,No
04,storm-core/src/jvm/backtype/storm/security/auth/IHttpCredentialsPlugin.java,1,1,50,26,50,50,50,50,99,99,3,35,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/IPrincipalToLocal.java,1,1,41,26,41,41,41,41,99,99,2,30,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/ITransportPlugin.java,1,1,59,83,5,9,5,5,99,99,10,36,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/KerberosPrincipalToLocal.java,1,1,45,26,45,45,45,45,99,99,2,31,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/ReqContext.java,1,1,116,83,8,9,8,8,99,99,9,45,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/SaslTransportPlugin.java,2,2,172,83,5,35,5,10,50,99,50,88,No
04,storm-core/src/jvm/backtype/storm/security/auth/ShellBasedGroupsMapping.java,3,3,94,16,282,282,94,94,35,99,36,105,No
04,storm-core/src/jvm/backtype/storm/security/auth/ShellBasedUnixGroupsMapping.java,2,1,91,3,92,104,46,88,4,6,21,70,No
04,storm-core/src/jvm/backtype/storm/security/auth/SimpleTransportPlugin.java,1,1,159,83,21,48,21,21,99,99,27,39,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/SingleUserPrincipal.java,1,1,56,26,56,56,56,56,99,99,1,20,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/TBackoffConnect.java,1,1,77,26,77,77,77,77,99,99,7,17,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/ThriftClient.java,1,1,114,83,2,72,14,14,99,99,12,23,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/ThriftConnectionType.java,1,1,77,26,77,77,77,77,99,99,3,20,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/ThriftServer.java,1,1,80,83,-3,15,2,2,99,99,6,27,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/authorizer/DRPCAuthorizerBase.java,1,1,46,26,46,46,46,46,99,99,5,10,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/authorizer/DRPCSimpleACLAuthorizer.java,1,1,157,26,157,157,157,157,99,99,15,3,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/authorizer/DenyAuthorizer.java,1,1,57,83,0,2,0,0,99,99,6,31,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/authorizer/NoopAuthorizer.java,1,1,57,83,0,3,0,0,99,99,6,31,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/authorizer/SimpleACLAuthorizer.java,7,3,129,26,157,208,23,131,16,99,98,224,No
04,storm-core/src/jvm/backtype/storm/security/auth/authorizer/SimpleWhitelistAuthorizer.java,1,1,70,26,70,70,70,70,99,99,9,32,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/digest/DigestSaslTransportPlugin.java,1,1,70,83,1,1,1,1,99,99,13,19,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/hadoop/AutoHDFS.java,3,3,262,19,786,786,262,262,36,99,42,195,No
04,storm-core/src/jvm/backtype/storm/security/auth/kerberos/AutoHDFS.java,2,1,276,0,304,374,162,298,4,6,26,141,No
04,storm-core/src/jvm/backtype/storm/security/auth/kerberos/AutoTGT.java,5,3,275,26,285,319,57,281,22,99,126,180,No
04,storm-core/src/jvm/backtype/storm/security/auth/kerberos/AutoTGTKrb5LoginModule.java,1,1,108,26,108,108,108,108,99,99,9,22,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/kerberos/AutoTGTKrb5LoginModuleTest.java,1,1,44,26,44,44,44,44,99,99,2,21,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/kerberos/ClientCallbackHandler.java,1,1,104,26,104,104,104,104,99,99,14,32,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/kerberos/KerberosSaslTransportPlugin.java,1,1,206,26,206,206,206,206,99,99,25,36,Yes
04,storm-core/src/jvm/backtype/storm/security/auth/kerberos/ServerCallbackHandler.java,1,1,86,26,86,86,86,86,99,99,15,20,Yes
04,storm-core/src/jvm/backtype/storm/serialization/DefaultSerializationDelegate.java,1,1,61,4,61,61,61,61,10,10,6,18,No
04,storm-core/src/jvm/backtype/storm/serialization/GzipBridgeSerializationDelegate.java,1,1,64,4,64,64,64,64,10,10,2,26,No
04,storm-core/src/jvm/backtype/storm/serialization/GzipSerializationDelegate.java,1,1,68,4,68,68,68,68,10,10,8,21,No
04,storm-core/src/jvm/backtype/storm/serialization/SerializationDelegate.java,1,1,35,4,35,35,35,35,10,10,1,23,No
04,storm-core/src/jvm/backtype/storm/spout/ISpout.java,3,3,105,68,0,3,0,0,49,132,9,252,No
04,storm-core/src/jvm/backtype/storm/spout/ShellSpout.java,9,8,223,83,295,429,33,59,35,132,133,189,No
04,storm-core/src/jvm/backtype/storm/task/ShellBolt.java,13,8,322,83,567,793,45,136,25,132,241,668,No
04,storm-core/src/jvm/backtype/storm/task/TopologyContext.java,4,4,314,68,60,61,15,48,35,132,84,488,No
04,storm-core/src/jvm/backtype/storm/testing/ForwardingMetricsConsumer.java,1,1,95,5,95,95,95,95,99,99,9,31,Yes
04,storm-core/src/jvm/backtype/storm/testing/PythonShellMetricsBolt.java,1,1,32,7,32,32,32,32,132,132,7,0,No
04,storm-core/src/jvm/backtype/storm/testing/PythonShellMetricsSpout.java,1,1,35,7,35,35,35,35,132,132,8,0,No
04,storm-core/src/jvm/backtype/storm/testing/SingleUserSimpleTransport.java,1,1,37,26,37,37,37,37,99,99,4,17,Yes
04,storm-core/src/jvm/backtype/storm/testing/TestEventLogSpout.java,1,1,139,9,139,139,139,139,132,132,13,17,No
04,storm-core/src/jvm/backtype/storm/testing/TestEventOrderCheckBolt.java,1,1,76,9,76,76,76,76,132,132,13,17,No
04,storm-core/src/jvm/backtype/storm/transactional/state/TestTransactionalState.java,1,1,47,26,47,47,47,47,99,99,6,24,Yes
04,storm-core/src/jvm/backtype/storm/transactional/state/TransactionalState.java,2,2,156,83,31,46,15,31,115,132,28,36,No
04,storm-core/src/jvm/backtype/storm/tuple/ITuple.java,1,1,136,10,136,136,136,136,35,35,1,74,No
04,storm-core/src/jvm/backtype/storm/tuple/Tuple.java,1,1,60,79,-111,112,0,0,35,35,2,43,No
04,storm-core/src/jvm/backtype/storm/ui/InvalidRequestException.java,1,1,20,7,20,20,20,20,132,132,0,0,No
04,storm-core/src/jvm/backtype/storm/utils/DRPCClient.java,1,1,65,83,2,25,5,5,99,99,10,17,Yes
04,storm-core/src/jvm/backtype/storm/utils/DisruptorQueue.java,9,4,216,83,28,349,7,31,33,132,149,279,No
04,storm-core/src/jvm/backtype/storm/utils/LocalState.java,9,4,106,83,3,221,2,6,12,99,65,189,No
04,storm-core/src/jvm/backtype/storm/utils/Monitor.java,1,1,249,5,249,249,249,249,132,132,4,20,No
04,storm-core/src/jvm/backtype/storm/utils/NimbusClient.java,1,1,59,83,1,8,1,1,99,99,8,17,Yes
04,storm-core/src/jvm/backtype/storm/utils/ShellProcess.java,3,3,182,68,0,125,2,7,49,132,45,105,No
04,storm-core/src/jvm/backtype/storm/utils/ShellUtils.java,3,3,498,21,1494,1494,498,498,37,99,33,441,No
04,storm-core/src/jvm/backtype/storm/utils/StormBoundedExponentialBackoffRetry.java,1,1,74,6,74,74,74,74,8,8,4,26,No
04,storm-core/src/jvm/backtype/storm/utils/TestUtils.java,1,1,34,26,34,34,34,34,99,99,4,17,Yes
04,storm-core/src/jvm/backtype/storm/utils/Time.java,1,1,109,68,0,12,0,0,132,132,6,19,No
04,storm-core/src/jvm/backtype/storm/utils/TransferDrainer.java,1,1,113,13,113,113,113,113,132,132,5,17,No
04,storm-core/src/jvm/backtype/storm/utils/Utils.java,6,5,483,83,99,295,23,84,42,132,248,171,No
04,storm-core/src/jvm/backtype/storm/utils/ZookeeperAuthInfo.java,1,1,53,83,0,7,0,0,99,99,3,17,Yes
04,storm-core/src/jvm/backtype/storm/utils/ZookeeperServerCnxnFactory.java,1,1,84,26,84,84,84,84,99,99,6,19,Yes
04,storm-core/src/jvm/storm/trident/Stream.java,1,1,377,68,0,4,0,0,132,132,39,23,No
04,storm-core/src/jvm/storm/trident/drpc/ReturnResultsReducer.java,1,1,121,83,5,11,5,5,99,99,19,18,Yes
04,storm-core/src/jvm/storm/trident/spout/RichSpoutBatchTriggerer.java,1,1,178,68,1,1,1,1,132,132,20,18,No
04,storm-core/src/jvm/storm/trident/state/map/OpaqueMap.java,1,1,124,68,0,5,0,0,132,132,4,17,No
04,storm-core/src/jvm/storm/trident/state/map/RemovableMapState.java,1,1,25,20,25,25,25,25,132,132,2,17,No
04,storm-core/src/jvm/storm/trident/testing/MemoryMapState.java,1,1,176,68,25,26,25,25,132,132,12,20,No
04,storm-core/src/jvm/storm/trident/topology/MasterBatchCoordinator.java,1,1,289,68,4,4,4,4,132,132,19,29,No
04,storm-core/src/jvm/storm/trident/topology/state/TestTransactionalState.java,1,1,47,26,47,47,47,47,99,99,6,24,Yes
04,storm-core/src/jvm/storm/trident/topology/state/TransactionalState.java,2,2,153,83,33,48,16,33,115,132,28,34,No
04,storm-core/src/jvm/storm/trident/tuple/TridentTuple.java,1,1,34,79,-39,45,2,2,35,35,4,17,No
04,storm-core/src/jvm/storm/trident/tuple/TridentTupleView.java,1,1,359,79,31,33,31,31,35,35,13,19,No
04,storm-core/src/jvm/storm/trident/tuple/ValuePointer.java,1,1,60,79,-1,1,0,0,35,35,5,17,No
04,storm-core/src/jvm/storm/trident/util/TridentUtils.java,1,1,142,68,10,12,10,10,132,132,17,20,No
04,storm-core/test/jvm/backtype/storm/serialization/GzipBridgeSerializationDelegateTest.java,1,1,82,4,82,82,82,82,10,10,4,18,No
04,storm-core/test/jvm/backtype/storm/utils/DisruptorQueueTest.java,9,4,152,23,164,257,18,152,33,132,72,198,No
04,storm-core/test/jvm/backtype/storm/utils/StormBoundedExponentialBackoffRetryTest.java,1,1,101,6,101,101,101,101,8,8,4,17,No
05,examples/storm-starter/src/jvm/storm/starter/BasicDRPCTopology.java,4,2,79,53,4,8,1,1,65,154,44,96,No
05,examples/storm-starter/src/jvm/storm/starter/SkewedRollingTopWords.java,1,1,134,5,134,134,134,134,154,154,10,53,No
05,examples/storm-starter/src/jvm/storm/starter/bolt/RollingCountAggBolt.java,1,1,78,5,78,78,78,78,154,154,15,23,No
05,external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/AbstractHBaseBolt.java,1,1,76,17,3,8,3,3,15,15,13,20,Yes
05,external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/HBaseBolt.java,1,1,77,26,0,1,0,0,5,5,9,23,Yes
05,external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/HBaseLookupBolt.java,1,1,83,26,0,2,0,0,5,5,12,23,Yes
05,external/storm-hbase/src/main/java/org/apache/storm/hbase/security/AutoHBase.java,1,1,243,4,243,243,243,243,15,15,23,39,Yes
05,external/storm-hbase/src/main/java/org/apache/storm/hbase/security/HBaseSecurityUtil.java,1,1,64,17,2,28,8,8,15,15,10,22,Yes
05,external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/state/HBaseState.java,2,1,171,26,2,9,1,2,10,15,42,40,Yes
05,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/HdfsBolt.java,1,1,131,41,0,1,0,0,5,5,19,18,Yes
05,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/SequenceFileBolt.java,1,1,149,41,0,1,0,0,5,5,17,18,Yes
05,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/format/SequenceFormat.java,1,1,56,32,-1,3,0,0,15,15,2,41,Yes
05,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/common/security/AutoHDFS.java,1,1,281,5,281,281,281,281,15,15,24,43,Yes
05,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/common/security/HdfsSecurityUtil.java,1,1,60,32,2,26,7,7,15,15,9,22,Yes
05,external/storm-hdfs/src/test/java/org/apache/storm/hdfs/bolt/HdfsFileTopology.java,4,3,196,41,-8,16,0,0,66,154,124,96,No
05,external/storm-hdfs/src/test/java/org/apache/storm/hdfs/bolt/SequenceFileTopology.java,4,3,193,41,0,8,0,0,66,154,100,104,No
05,external/storm-hdfs/src/test/java/org/apache/storm/hdfs/trident/TridentFileTopology.java,4,3,90,41,0,4,0,0,66,154,68,76,No
05,external/storm-hdfs/src/test/java/org/apache/storm/hdfs/trident/TridentSequenceTopology.java,4,3,88,41,0,12,0,0,66,154,68,76,No
05,external/storm-hive/src/main/java/org/apache/storm/hive/bolt/HiveBolt.java,5,2,289,12,1156,1158,231,289,40,154,125,170,No
05,external/storm-hive/src/main/java/org/apache/storm/hive/bolt/mapper/DelimitedRecordHiveMapper.java,4,2,143,12,572,572,143,143,50,154,60,68,No
